stamp,joint1_to_base,joint2_to_joint1,joint3_to_joint2,joint4_to_joint3,joint5_to_joint4,joint6_to_joint5,gripper_controller
37.524,-0.0000,-0.2653,0.3744,-0.0000,0.9607,-0.0002,-0.4400
37.536,-0.0000,-0.2675,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.548,-0.0000,-0.2697,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.560,-0.0000,-0.2719,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.572,-0.0000,-0.2742,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.584,-0.0000,-0.2764,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.596,-0.0000,-0.2786,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.608,-0.0000,-0.2808,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.620,-0.0000,-0.2830,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.632,-0.0000,-0.2852,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.644,-0.0000,-0.2875,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.656,-0.0000,-0.2897,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.668,-0.0000,-0.2919,0.3744,-0.0000,0.9606,-0.0002,-0.4400
37.680,-0.0000,-0.2941,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.692,-0.0000,-0.2963,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.704,-0.0000,-0.2986,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.716,-0.0000,-0.3008,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.728,-0.0000,-0.3030,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.740,-0.0000,-0.3052,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.752,-0.0000,-0.3075,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.764,-0.0000,-0.3097,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.776,-0.0000,-0.3119,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.788,-0.0000,-0.3141,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.800,-0.0000,-0.3163,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.812,-0.0000,-0.3186,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.824,-0.0000,-0.3208,0.3744,-0.0000,0.9605,-0.0002,-0.4400
37.836,-0.0000,-0.3230,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.848,-0.0000,-0.3252,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.860,-0.0000,-0.3274,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.872,-0.0000,-0.3297,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.884,-0.0000,-0.3319,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.896,-0.0000,-0.3341,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.908,-0.0000,-0.3363,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.920,-0.0000,-0.3386,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.932,-0.0000,-0.3408,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.944,-0.0000,-0.3430,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.956,-0.0000,-0.3452,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.968,-0.0000,-0.3474,0.3744,-0.0000,0.9604,-0.0002,-0.4400
37.980,-0.0000,-0.3497,0.3744,-0.0000,0.9603,-0.0002,-0.4400
37.992,-0.0000,-0.3517,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.004,-0.0000,-0.3535,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.016,-0.0000,-0.3551,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.028,-0.0000,-0.3551,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.040,-0.0001,-0.3551,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.052,-0.0003,-0.3551,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.064,-0.0006,-0.3551,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.076,-0.0010,-0.3552,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.088,-0.0014,-0.3552,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.100,-0.0019,-0.3552,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.112,-0.0024,-0.3553,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.124,-0.0030,-0.3553,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.136,-0.0036,-0.3554,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.148,-0.0043,-0.3554,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.160,-0.0050,-0.3555,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.172,-0.0057,-0.3555,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.184,-0.0064,-0.3556,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.196,-0.0072,-0.3556,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.208,-0.0079,-0.3557,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.220,-0.0087,-0.3558,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.232,-0.0095,-0.3558,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.244,-0.0104,-0.3559,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.256,-0.0112,-0.3559,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.268,-0.0120,-0.3560,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.280,-0.0129,-0.3561,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.292,-0.0137,-0.3561,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.304,-0.0146,-0.3562,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.316,-0.0155,-0.3563,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.328,-0.0163,-0.3563,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.340,-0.0172,-0.3564,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.352,-0.0181,-0.3565,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.364,-0.0190,-0.3565,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.376,-0.0199,-0.3566,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.388,-0.0207,-0.3567,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.400,-0.0216,-0.3567,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.412,-0.0225,-0.3568,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.424,-0.0234,-0.3569,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.436,-0.0243,-0.3570,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.448,-0.0252,-0.3570,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.460,-0.0261,-0.3571,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.472,-0.0270,-0.3572,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.484,-0.0279,-0.3572,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.496,-0.0288,-0.3573,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.508,-0.0297,-0.3574,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.520,-0.0306,-0.3574,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.532,-0.0315,-0.3575,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.544,-0.0324,-0.3576,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.556,-0.0334,-0.3576,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.568,-0.0343,-0.3577,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.580,-0.0352,-0.3578,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.592,-0.0361,-0.3579,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.604,-0.0370,-0.3579,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.616,-0.0379,-0.3580,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.628,-0.0388,-0.3581,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.640,-0.0397,-0.3581,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.652,-0.0406,-0.3582,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.664,-0.0415,-0.3583,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.676,-0.0424,-0.3583,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.688,-0.0433,-0.3584,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.700,-0.0442,-0.3585,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.712,-0.0451,-0.3585,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.724,-0.0461,-0.3586,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.736,-0.0470,-0.3587,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.748,-0.0479,-0.3588,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.760,-0.0488,-0.3588,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.772,-0.0497,-0.3589,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.784,-0.0506,-0.3590,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.796,-0.0515,-0.3590,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.808,-0.0524,-0.3591,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.820,-0.0533,-0.3592,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.832,-0.0542,-0.3592,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.844,-0.0551,-0.3593,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.856,-0.0561,-0.3594,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.868,-0.0570,-0.3595,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.880,-0.0579,-0.3595,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.892,-0.0588,-0.3596,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.904,-0.0597,-0.3597,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.916,-0.0606,-0.3597,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.928,-0.0615,-0.3598,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.940,-0.0624,-0.3599,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.952,-0.0633,-0.3599,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.964,-0.0642,-0.3600,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.976,-0.0651,-0.3601,0.3744,-0.0000,0.9603,-0.0002,-0.4400
38.988,-0.0661,-0.3601,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.000,-0.0670,-0.3602,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.012,-0.0679,-0.3603,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.024,-0.0688,-0.3604,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.036,-0.0697,-0.3604,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.048,-0.0706,-0.3605,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.060,-0.0715,-0.3606,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.072,-0.0724,-0.3606,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.084,-0.0733,-0.3607,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.096,-0.0742,-0.3608,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.108,-0.0751,-0.3608,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.120,-0.0761,-0.3609,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.132,-0.0770,-0.3610,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.144,-0.0779,-0.3611,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.156,-0.0788,-0.3611,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.168,-0.0797,-0.3612,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.180,-0.0806,-0.3613,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.192,-0.0815,-0.3613,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.204,-0.0824,-0.3614,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.216,-0.0833,-0.3615,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.228,-0.0842,-0.3615,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.240,-0.0851,-0.3616,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.252,-0.0860,-0.3617,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.264,-0.0870,-0.3617,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.276,-0.0879,-0.3618,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.288,-0.0888,-0.3619,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.300,-0.0897,-0.3620,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.312,-0.0906,-0.3620,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.324,-0.0915,-0.3621,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.336,-0.0924,-0.3622,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.348,-0.0933,-0.3622,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.360,-0.0942,-0.3623,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.372,-0.0951,-0.3624,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.384,-0.0960,-0.3624,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.396,-0.0970,-0.3625,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.408,-0.0979,-0.3626,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.420,-0.0988,-0.3627,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.432,-0.0997,-0.3627,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.444,-0.1006,-0.3628,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.456,-0.1015,-0.3629,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.468,-0.1024,-0.3629,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.480,-0.1033,-0.3630,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.492,-0.1042,-0.3631,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.504,-0.1051,-0.3631,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.516,-0.1060,-0.3632,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.528,-0.1070,-0.3633,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.540,-0.1079,-0.3634,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.552,-0.1088,-0.3634,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.564,-0.1097,-0.3635,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.576,-0.1106,-0.3636,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.588,-0.1115,-0.3636,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.600,-0.1124,-0.3637,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.612,-0.1133,-0.3638,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.624,-0.1142,-0.3638,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.636,-0.1151,-0.3639,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.648,-0.1160,-0.3640,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.660,-0.1170,-0.3640,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.672,-0.1179,-0.3641,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.684,-0.1188,-0.3642,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.696,-0.1197,-0.3643,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.708,-0.1206,-0.3643,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.720,-0.1215,-0.3644,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.732,-0.1224,-0.3645,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.744,-0.1233,-0.3645,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.756,-0.1242,-0.3646,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.768,-0.1251,-0.3647,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.780,-0.1260,-0.3647,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.792,-0.1270,-0.3648,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.804,-0.1279,-0.3649,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.816,-0.1288,-0.3650,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.828,-0.1297,-0.3650,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.840,-0.1306,-0.3651,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.852,-0.1315,-0.3652,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.864,-0.1324,-0.3652,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.876,-0.1333,-0.3653,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.888,-0.1342,-0.3654,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.900,-0.1351,-0.3654,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.912,-0.1360,-0.3655,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.924,-0.1370,-0.3656,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.936,-0.1379,-0.3656,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.948,-0.1388,-0.3657,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.960,-0.1397,-0.3658,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.972,-0.1406,-0.3659,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.984,-0.1415,-0.3659,0.3744,-0.0000,0.9603,-0.0002,-0.4400
39.996,-0.1424,-0.3660,0.3744,-0.0000,0.9603,-0.0002,-0.4400
40.008,-0.1433,-0.3661,0.3744,-0.0000,0.9603,-0.0002,-0.4400
40.020,-0.1442,-0.3661,0.3744,-0.0000,0.9603,-0.0002,-0.4400
40.032,-0.1451,-0.3662,0.3744,-0.0000,0.9603,-0.0002,-0.4400
40.044,-0.1451,-0.3662,0.3744,-0.0000,0.9603,-0.0002,-0.4400
40.056,-0.1451,-0.3650,0.3727,0.0000,0.9610,0.0011,-0.4400
40.068,-0.1451,-0.3629,0.3695,0.0000,0.9623,0.0035,-0.4400
40.080,-0.1451,-0.3598,0.3650,0.0000,0.9641,0.0069,-0.4400
40.092,-0.1451,-0.3559,0.3593,0.0001,0.9665,0.0112,-0.4400
40.104,-0.1452,-0.3514,0.3526,0.0001,0.9692,0.0162,-0.4400
40.116,-0.1452,-0.3462,0.3450,0.0001,0.9723,0.0219,-0.4400
40.128,-0.1452,-0.3405,0.3366,0.0002,0.9758,0.0282,-0.4400
40.140,-0.1453,-0.3343,0.3276,0.0002,0.9795,0.0350,-0.4400
40.152,-0.1453,-0.3277,0.3179,0.0002,0.9835,0.0423,-0.4400
40.164,-0.1453,-0.3208,0.3077,0.0003,0.9876,0.0500,-0.4400
40.176,-0.1454,-0.3135,0.2970,0.0003,0.9920,0.0581,-0.4400
40.188,-0.1454,-0.3059,0.2858,0.0004,0.9966,0.0664,-0.4400
40.200,-0.1454,-0.2981,0.2744,0.0004,1.0013,0.0750,-0.4400
40.212,-0.1455,-0.2901,0.2626,0.0005,1.0061,0.0839,-0.4400
40.224,-0.1455,-0.2819,0.2505,0.0005,1.0111,0.0930,-0.4400
40.236,-0.1456,-0.2735,0.2381,0.0006,1.0162,0.1023,-0.4400
40.248,-0.1456,-0.2649,0.2256,0.0006,1.0213,0.1117,-0.4400
40.260,-0.1456,-0.2562,0.2128,0.0007,1.0265,0.1213,-0.4400
40.272,-0.1457,-0.2474,0.1999,0.0007,1.0318,0.1310,-0.4400
40.284,-0.1457,-0.2385,0.1868,0.0008,1.0372,0.1409,-0.4400
40.296,-0.1458,-0.2295,0.1736,0.0009,1.0426,0.1508,-0.4400
40.308,-0.1458,-0.2205,0.1603,0.0009,1.0481,0.1608,-0.4400
40.320,-0.1459,-0.2113,0.1469,0.0010,1.0536,0.1709,-0.4400
40.332,-0.1459,-0.2021,0.1334,0.0010,1.0591,0.1811,-0.4400
40.344,-0.1460,-0.1929,0.1198,0.0011,1.0647,0.1913,-0.4400
40.356,-0.1460,-0.1836,0.1062,0.0011,1.0703,0.2016,-0.4400
40.368,-0.1461,-0.1743,0.0924,0.0012,1.0759,0.2119,-0.4400
40.380,-0.1461,-0.1649,0.0787,0.0013,1.0816,0.2222,-0.4400
40.392,-0.1461,-0.1555,0.0648,0.0013,1.0872,0.2326,-0.4400
40.404,-0.1462,-0.1460,0.0510,0.0014,1.0929,0.2431,-0.4400
40.416,-0.1462,-0.1366,0.0371,0.0014,1.0986,0.2535,-0.4400
40.428,-0.1463,-0.1271,0.0231,0.0015,1.1043,0.2640,-0.4400
40.440,-0.1463,-0.1176,0.0092,0.0016,1.1100,0.2745,-0.4400
40.452,-0.1464,-0.1081,-0.0048,0.0016,1.1158,0.2850,-0.4400
40.464,-0.1464,-0.0985,-0.0188,0.0017,1.1215,0.2955,-0.4400
40.476,-0.1465,-0.0890,-0.0328,0.0017,1.1273,0.3061,-0.4400
40.488,-0.1465,-0.0794,-0.0469,0.0018,1.1330,0.3167,-0.4400
40.500,-0.1466,-0.0698,-0.0609,0.0018,1.1388,0.3272,-0.4400
40.512,-0.1466,-0.0603,-0.0750,0.0019,1.1446,0.3378,-0.4400
40.524,-0.1467,-0.0507,-0.0891,0.0020,1.1504,0.3484,-0.4400
40.536,-0.1467,-0.0411,-0.1032,0.0020,1.1561,0.3590,-0.4400
40.548,-0.1468,-0.0315,-0.1173,0.0021,1.1619,0.3696,-0.4400
40.560,-0.1468,-0.0219,-0.1314,0.0021,1.1677,0.3802,-0.4400
40.572,-0.1469,-0.0123,-0.1455,0.0022,1.1735,0.3908,-0.4400
40.584,-0.1469,-0.0026,-0.1596,0.0023,1.1793,0.4015,-0.4400
40.596,-0.1470,0.0070,-0.1738,0.0023,1.1851,0.4121,-0.4400
40.608,-0.1470,0.0166,-0.1879,0.0024,1.1909,0.4227,-0.4400
40.620,-0.1470,0.0262,-0.2020,0.0024,1.1967,0.4334,-0.4400
40.632,-0.1471,0.0359,-0.2162,0.0025,1.2025,0.4440,-0.4400
40.644,-0.1471,0.0455,-0.2303,0.0026,1.2083,0.4546,-0.4400
40.656,-0.1472,0.0551,-0.2445,0.0026,1.2141,0.4653,-0.4400
40.668,-0.1472,0.0648,-0.2586,0.0027,1.2199,0.4759,-0.4400
40.680,-0.1473,0.0744,-0.2728,0.0028,1.2257,0.4866,-0.4400
40.692,-0.1473,0.0840,-0.2869,0.0028,1.2315,0.4972,-0.4400
40.704,-0.1474,0.0937,-0.3011,0.0029,1.2373,0.5079,-0.4400
40.716,-0.1474,0.1033,-0.3152,0.0029,1.2431,0.5185,-0.4400
40.728,-0.1475,0.1129,-0.3294,0.0030,1.2489,0.5292,-0.4400
40.740,-0.1475,0.1226,-0.3436,0.0031,1.2547,0.5398,-0.4400
40.752,-0.1476,0.1322,-0.3577,0.0031,1.2605,0.5505,-0.4400
40.764,-0.1476,0.1419,-0.3719,0.0032,1.2663,0.5611,-0.4400
40.776,-0.1477,0.1515,-0.3861,0.0032,1.2721,0.5718,-0.4400
40.788,-0.1477,0.1612,-0.4002,0.0033,1.2779,0.5824,-0.4400
40.800,-0.1478,0.1708,-0.4144,0.0034,1.2838,0.5931,-0.4400
40.812,-0.1478,0.1804,-0.4285,0.0034,1.2896,0.6037,-0.4400
40.824,-0.1479,0.1901,-0.4427,0.0035,1.2954,0.6144,-0.4400
40.836,-0.1479,0.1997,-0.4569,0.0035,1.3012,0.6250,-0.4400
40.848,-0.1480,0.2094,-0.4710,0.0036,1.3070,0.6357,-0.4400
40.860,-0.1480,0.2190,-0.4852,0.0037,1.3128,0.6463,-0.4400
40.872,-0.1481,0.2287,-0.4994,0.0037,1.3186,0.6570,-0.4400
40.884,-0.1481,0.2383,-0.5135,0.0038,1.3244,0.6676,-0.4400
40.896,-0.1482,0.2479,-0.5277,0.0038,1.3302,0.6783,-0.4400
40.908,-0.1482,0.2576,-0.5419,0.0039,1.3360,0.6890,-0.4400
40.920,-0.1482,0.2672,-0.5560,0.0040,1.3419,0.6996,-0.4400
40.932,-0.1483,0.2769,-0.5702,0.0040,1.3477,0.7103,-0.4400
40.944,-0.1483,0.2865,-0.5844,0.0041,1.3535,0.7209,-0.4400
40.956,-0.1484,0.2962,-0.5985,0.0041,1.3593,0.7316,-0.4400
40.968,-0.1484,0.3058,-0.6127,0.0042,1.3651,0.7422,-0.4400
40.980,-0.1485,0.3155,-0.6269,0.0043,1.3709,0.7529,-0.4400
40.992,-0.1485,0.3251,-0.6410,0.0043,1.3767,0.7635,-0.4400
41.004,-0.1486,0.3348,-0.6552,0.0044,1.3825,0.7742,-0.4400
41.016,-0.1486,0.3444,-0.6694,0.0044,1.3883,0.7849,-0.4400
41.028,-0.1487,0.3541,-0.6836,0.0045,1.3941,0.7955,-0.4400
41.040,-0.1487,0.3637,-0.6977,0.0046,1.4000,0.8062,-0.4400
41.052,-0.1488,0.3733,-0.7119,0.0046,1.4058,0.8168,-0.4400
41.064,-0.1488,0.3830,-0.7261,0.0047,1.4116,0.8275,-0.4400
41.076,-0.1489,0.3926,-0.7402,0.0047,1.4174,0.8381,-0.4400
41.088,-0.1489,0.4023,-0.7544,0.0048,1.4232,0.8488,-0.4400
41.100,-0.1490,0.4119,-0.7686,0.0049,1.4290,0.8595,-0.4400
41.112,-0.1490,0.4216,-0.7827,0.0049,1.4348,0.8701,-0.4400
41.124,-0.1491,0.4312,-0.7969,0.0050,1.4406,0.8808,-0.4400
41.136,-0.1491,0.4409,-0.8111,0.0050,1.4464,0.8914,-0.4400
41.148,-0.1492,0.4505,-0.8252,0.0051,1.4522,0.9021,-0.4400
41.160,-0.1492,0.4602,-0.8394,0.0052,1.4581,0.9127,-0.4400
41.172,-0.1493,0.4698,-0.8536,0.0052,1.4639,0.9234,-0.4400
41.184,-0.1493,0.4795,-0.8677,0.0053,1.4697,0.9340,-0.4400
41.196,-0.1494,0.4891,-0.8819,0.0053,1.4755,0.9447,-0.4400
41.208,-0.1494,0.4987,-0.8961,0.0054,1.4813,0.9554,-0.4400
41.220,-0.1494,0.5084,-0.9102,0.0055,1.4871,0.9660,-0.4400
41.232,-0.1495,0.5180,-0.9244,0.0055,1.4929,0.9767,-0.4400
41.244,-0.1495,0.5277,-0.9386,0.0056,1.4987,0.9873,-0.4400
41.256,-0.1496,0.5373,-0.9528,0.0056,1.5045,0.9980,-0.4400
41.268,-0.1496,0.5470,-0.9669,0.0057,1.5104,1.0086,-0.4400
41.280,-0.1497,0.5566,-0.9811,0.0058,1.5162,1.0193,-0.4400
41.292,-0.1497,0.5663,-0.9953,0.0058,1.5220,1.0300,-0.4400
41.304,-0.1498,0.5759,-1.0094,0.0059,1.5278,1.0406,-0.4400
41.316,-0.1498,0.5856,-1.0236,0.0059,1.5336,1.0513,-0.4400
41.328,-0.1499,0.5952,-1.0378,0.0060,1.5394,1.0619,-0.4400
41.340,-0.1499,0.6049,-1.0519,0.0061,1.5452,1.0726,-0.4400
41.352,-0.1500,0.6145,-1.0661,0.0061,1.5510,1.0832,-0.4400
41.364,-0.1500,0.6241,-1.0803,0.0062,1.5568,1.0939,-0.4400
